Energy_Wh,raw_voltage_mean,isotonic_voltage
194.2232,30.415,30.42
194.4422,30.425,30.42
194.6612,30.415,30.415
194.8801,30.415,30.415
195.0988,30.405,30.407
195.3177,30.405,30.407
195.5362,30.395,30.407
195.7552,30.415,30.407
195.9742,30.415,30.407
196.1928,30.405,30.405
196.4117,30.405,30.405
196.6302,30.395,30.395
196.8488,30.395,30.395
197.0713,30.375,30.375
197.2935,30.365,30.375
197.5119,30.375,30.375
197.73,30.375,30.375
197.9481,30.365,30.375
198.1666,30.395,30.375
198.3891,30.375,30.375
198.6113,30.365,30.371666666666666
198.8297,30.375,30.371666666666666
199.0478,30.375,30.371666666666666
199.2659,30.365,30.365
199.4836,30.355,30.355
199.7016,30.355,30.355
199.9238,30.334,30.3404
200.1417,30.334,30.3404
200.3608,30.324,30.3404
200.5785,30.355,30.3404
200.7965,30.355,30.3404
201.0187,30.334,30.334
201.2365,30.334,30.334
201.4557,30.324,30.327333333333332
201.6773,30.324,30.327333333333332
201.8951,30.334,30.327333333333332
202.1126,30.324,30.324
202.334,30.304,30.31566666666667
202.5519,30.304,30.31566666666667
202.7693,30.304,30.31566666666667
202.9909,30.324,30.31566666666667
203.2087,30.334,30.31566666666667
203.4262,30.324,30.31566666666667
203.6477,30.304,30.304
203.8656,30.304,30.304
204.0829,30.304,30.304
204.3,30.304,30.304
204.521,30.284,30.290666666666667
204.7383,30.294,30.290666666666667
204.9556,30.294,30.290666666666667
205.1765,30.274,30.287333333333333
205.3934,30.274,30.287333333333333
205.6105,30.304,30.287333333333333
205.8315,30.284,30.287333333333333
206.0488,30.294,30.287333333333333
206.266,30.294,30.287333333333333
206.487,30.274,30.274
206.7039,30.274,30.274
206.9207,30.274,30.274
207.1378,30.264,30.264
207.3545,30.254,30.258000000000003
207.5712,30.254,30.258000000000003
207.7879,30.244,30.258000000000003
208.0047,30.274,30.258000000000003
208.2218,30.264,30.258000000000003
208.4385,30.254,30.254
208.6552,30.254,30.254
208.8719,30.244,30.244
209.0883,30.244,30.244
209.3088,30.224,30.224
209.531,30.214,30.222333333333335
209.7489,30.224,30.222333333333335
209.9664,30.214,30.222333333333335
210.1839,30.214,30.222333333333335
210.4003,30.244,30.222333333333335
210.6209,30.224,30.222333333333335
210.843,30.214,30.219
211.0609,30.224,30.219
211.2784,30.214,30.214
211.4959,30.214,30.214
211.7174,30.194,30.198999999999998
211.9349,30.204,30.198999999999998
212.1517,30.194,30.194
212.3688,30.194,30.194
212.5877,30.184,30.194
212.8092,30.194,30.194
213.0267,30.204,30.194
213.2435,30.194,30.194
213.4606,30.194,30.194
213.6795,30.184,30.184
213.8978,30.174,30.174
214.1158,30.164,30.164
214.3338,30.164,30.164
214.552,30.154,30.159000000000002
214.7699,30.154,30.159000000000002
214.9877,30.144,30.159000000000002
215.206,30.174,30.159000000000002
215.424,30.164,30.159000000000002
215.642,30.164,30.159000000000002
215.8601,30.154,30.154
216.0781,30.154,30.154
216.2959,30.144,30.144
216.5139,30.134,30.134
216.7319,30.134,30.134
216.95,30.134,30.134
217.1679,30.124,30.1278
217.3855,30.113,30.1278
217.6036,30.134,30.1278
217.8216,30.134,30.1278
218.0396,30.134,30.1278
218.2576,30.124,30.124
218.4752,30.113,30.113
218.6931,30.113,30.113
218.9106,30.103,30.103
219.1284,30.103,30.103
219.3461,30.093,30.096333333333334
219.5635,30.083,30.096333333333334
219.7812,30.083,30.096333333333334
219.9991,30.113,30.096333333333334
220.2166,30.103,30.096333333333334
220.4344,30.103,30.096333333333334
220.6521,30.093,30.093
220.8695,30.083,30.083
221.0872,30.083,30.083
221.3082,30.063,30.067999999999998
221.5255,30.073,30.067999999999998
221.743,30.053,30.057
221.9636,30.043,30.057
222.1808,30.053,30.057
222.4018,30.063,30.057
222.6191,30.073,30.057
222.8366,30.053,30.053
223.0572,30.043,30.048000000000002
223.2744,30.053,30.048000000000002
223.4912,30.043,30.043
223.712,30.033,30.038
223.9289,30.043,30.038
224.1456,30.033,30.033
224.3623,30.023,30.032999999999998
224.5787,30.023,30.032999999999998
224.7955,30.043,30.032999999999998
225.0164,30.033,30.032999999999998
225.2332,30.043,30.032999999999998
225.45,30.033,30.032999999999998
225.6666,30.023,30.023
225.8831,30.023,30.023
226.1034,30.003,30.003
226.3245,30.003,30.003
226.543,30.003,30.003
226.7627,29.993,30.000999999999998
226.9779,30.003,30.000999999999998
227.1982,30.003,30.000999999999998
227.4194,30.003,30.000999999999998
227.6378,30.003,30.000999999999998
227.8575,29.993,29.997999999999998
228.0727,30.003,29.997999999999998
228.2881,29.993,29.993
228.5045,29.993,29.993
228.7209,29.983,29.983
228.9407,29.963,29.977999999999998
229.1565,29.973,29.977999999999998
229.3725,29.963,29.977999999999998
229.5879,29.993,29.977999999999998
229.8043,29.993,29.977999999999998
230.0207,29.983,29.977999999999998
230.2405,29.963,29.968
230.4563,29.973,29.968
230.6723,29.963,29.963
230.8922,29.943,29.948
231.1083,29.953,29.948
231.3239,29.943,29.943
231.5392,29.943,29.943
231.7547,29.933,29.943
231.9746,29.943,29.943
232.1908,29.953,29.943
232.4064,29.943,29.943
232.6217,29.943,29.943
232.8372,29.933,29.933
233.0526,29.923,29.923
233.2716,29.903,29.908
233.487,29.913,29.908
233.706,29.893,29.906333333333333
233.9207,29.903,29.906333333333333
234.136,29.903,29.906333333333333
234.3514,29.923,29.906333333333333
234.5705,29.903,29.906333333333333
234.7859,29.913,29.906333333333333
235.0048,29.893,29.899666666666665
235.2196,29.903,29.899666666666665
235.4349,29.903,29.899666666666665
235.6498,29.893,29.893
235.8647,29.893,29.893
236.0799,29.882,29.8844
236.2945,29.882,29.8844
236.509,29.872,29.8844
236.7239,29.893,29.8844
236.9389,29.893,29.8844
237.154,29.882,29.882
237.3686,29.882,29.882
237.5831,29.872,29.872
237.7976,29.872,29.872
238.0118,29.862,29.862
238.2278,29.852,29.853666666666665
238.4427,29.852,29.853666666666665
238.6573,29.842,29.853666666666665
238.8724,29.842,29.853666666666665
239.0869,29.872,29.853666666666665
239.3011,29.862,29.853666666666665
239.5171,29.852,29.852
239.732,29.852,29.852
239.9466,29.842,29.842
240.1617,29.842,29.842
240.3767,29.832,29.832
240.5957,29.812,29.816000000000003
240.8103,29.812,29.816000000000003
241.0252,29.812,29.816000000000003
241.2398,29.812,29.816000000000003
241.4549,29.832,29.816000000000003
241.6738,29.812,29.812
241.8884,29.812,29.812
242.1033,29.812,29.812
242.3179,29.812,29.812
242.5365,29.792,29.792
242.7512,29.792,29.792
242.9654,29.792,29.792
243.1798,29.782,29.785333333333337
243.3943,29.782,29.785333333333337
243.6081,29.772,29.785333333333337
243.8266,29.792,29.785333333333337
244.0413,29.792,29.785333333333337
244.2555,29.792,29.785333333333337
244.4699,29.782,29.782
244.6844,29.782,29.782
244.8982,29.772,29.772000000000002
245.1122,29.772,29.772000000000002
245.3266,29.772,29.772000000000002
245.5403,29.762,29.762
245.7542,29.752,29.76
245.9681,29.742,29.76
246.1822,29.772,29.76
246.3965,29.772,29.76
246.6102,29.762,29.76
246.8242,29.752,29.752
247.038,29.742,29.742
247.2516,29.742,29.742
247.4651,29.732,29.732
247.6784,29.732,29.732
247.8915,29.722,29.727
248.105,29.722,29.727
248.3184,29.712,29.727
248.5319,29.742,29.727
248.7455,29.732,29.727
248.9587,29.732,29.727
249.1719,29.722,29.722
249.3853,29.722,29.722
249.5987,29.712,29.712
249.8121,29.712,29.712
250.0251,29.702,29.702
250.2381,29.702,29.702
250.4514,29.702,29.702
250.6647,29.692,29.701999999999998
250.878,29.712,29.701999999999998
251.0911,29.702,29.701999999999998
251.3041,29.702,29.701999999999998
251.5174,29.702,29.701999999999998
251.7306,29.692,29.692
251.9432,29.682,29.682
252.1561,29.682,29.682
252.3687,29.672,29.672
252.5815,29.672,29.672
252.7974,29.651,29.668333333333333
253.0098,29.651,29.668333333333333
253.2224,29.682,29.668333333333333
253.4353,29.682,29.668333333333333
253.6478,29.672,29.668333333333333
253.8606,29.672,29.668333333333333
254.0765,29.651,29.651
254.2889,29.651,29.651
254.5013,29.651,29.651
254.7139,29.641,29.641
254.9262,29.641,29.641
255.1422,29.621,29.637
255.3539,29.631,29.637
255.5663,29.651,29.637
255.7789,29.641,29.637
255.9912,29.641,29.637
256.2071,29.621,29.627666666666666
256.4188,29.631,29.627666666666666
256.6306,29.631,29.627666666666666
256.8487,29.601,29.601
257.0629,29.601,29.601
257.2804,29.581,29.599333333333334
257.4943,29.601,29.599333333333334
257.7116,29.581,29.599333333333334
257.9233,29.631,29.599333333333334
258.1415,29.601,29.599333333333334
258.3556,29.601,29.599333333333334
258.5731,29.581,29.591
258.7871,29.601,29.591
259.0043,29.581,29.581
259.218,29.581,29.581
259.4315,29.581,29.581
259.645,29.571,29.573
259.8587,29.571,29.573
260.0717,29.561,29.573
260.2855,29.581,29.573
260.499,29.581,29.573
260.7124,29.571,29.571
260.9261,29.571,29.571
261.1392,29.561,29.561
261.3523,29.561,29.561
261.5653,29.551,29.551
261.7816,29.531,29.541
261.9943,29.541,29.541
262.2069,29.531,29.541
262.4195,29.531,29.541
262.6326,29.561,29.541
262.8456,29.551,29.541
263.0619,29.531,29.536
263.2746,29.541,29.536
263.4872,29.531,29.530999999999995
263.6998,29.531,29.530999999999995
263.9124,29.531,29.530999999999995
264.1255,29.521,29.521
264.338,29.511,29.516999999999996
264.5502,29.511,29.516999999999996
264.7623,29.511,29.516999999999996
264.975,29.531,29.516999999999996
265.188,29.521,29.516999999999996
265.4005,29.511,29.511
265.6127,29.511,29.511
265.8249,29.511,29.511
266.0412,29.491,29.491
266.2535,29.491,29.491
266.4655,29.491,29.491
266.6783,29.481,29.484333333333336
266.89,29.481,29.484333333333336
267.1022,29.471,29.484333333333336
267.3185,29.491,29.484333333333336
267.5308,29.491,29.484333333333336
267.7429,29.491,29.484333333333336
267.9556,29.481,29.481
268.1674,29.481,29.481
268.3795,29.471,29.471
268.5954,29.461,29.461
268.8111,29.451,29.456
269.0235,29.461,29.456
269.2352,29.451,29.455000000000002
269.4467,29.451,29.455000000000002
269.6625,29.461,29.455000000000002
269.8783,29.451,29.455000000000002
270.0907,29.461,29.455000000000002
270.3024,29.451,29.451
270.5139,29.451,29.451
270.7253,29.441,29.441
270.9368,29.441,29.441
271.1479,29.431,29.4325
271.3592,29.431,29.4325
271.5711,29.431,29.4325
271.7821,29.42,29.4325
271.9935,29.441,29.4325
272.205,29.441,29.4325
272.416,29.431,29.431
272.6274,29.431,29.431
272.8393,29.431,29.431
273.0503,29.42,29.42
273.2635,29.4,29.4
273.4768,29.4,29.4
273.69,29.39,29.391999999999996
273.9026,29.39,29.391999999999996
274.1152,29.38,29.391999999999996
274.3284,29.4,29.391999999999996
274.5417,29.4,29.391999999999996
274.7548,29.39,29.39
274.9675,29.39,29.39
275.1801,29.38,29.38
275.3924,29.38,29.38
275.605,29.38,29.38
275.8177,29.37,29.37
276.0304,29.36,29.368333333333336
276.2431,29.36,29.368333333333336
276.4561,29.36,29.368333333333336
276.6684,29.38,29.368333333333336
276.881,29.38,29.368333333333336
277.0937,29.37,29.368333333333336
277.3064,29.36,29.36
277.5191,29.36,29.36
277.7321,29.36,29.36
277.9442,29.35,29.35
278.1568,29.35,29.35
278.3691,29.34,29.34
278.5852,29.32,29.338
278.7971,29.33,29.338
279.0092,29.35,29.338
279.2219,29.35,29.338
279.4341,29.34,29.338
279.6503,29.32,29.3275
279.8622,29.33,29.3275
280.0742,29.33,29.3275
280.2856,29.33,29.3275
280.4977,29.32,29.32
280.7093,29.31,29.316666666666663
280.9211,29.31,29.316666666666663
281.1323,29.3,29.316666666666663
281.3442,29.33,29.316666666666663
281.5556,29.33,29.316666666666663
281.7678,29.32,29.316666666666663
281.9793,29.31,29.31
282.1911,29.31,29.31
282.4023,29.3,29.3
282.6151,29.3,29.3
282.8266,29.3,29.3
283.0382,29.29,29.29
283.2498,29.28,29.288
283.4648,29.27,29.288
283.6776,29.3,29.288
283.889,29.3,29.288
284.1007,29.29,29.288
284.3123,29.28,29.28
284.5272,29.27,29.27
284.7382,29.27,29.27
284.9492,29.27,29.27
285.1604,29.27,29.27
285.3714,29.26,29.263333333333332
285.5823,29.26,29.263333333333332
285.7931,29.25,29.263333333333332
286.0041,29.27,29.263333333333332
286.2151,29.27,29.263333333333332
286.4263,29.27,29.263333333333332
286.6373,29.26,29.26
286.8482,29.26,29.26
287.059,29.25,29.25
287.2696,29.25,29.25
287.4806,29.24,29.24
287.6914,29.24,29.24
287.9057,29.22,29.236
288.1164,29.23,29.236
288.327,29.25,29.236
288.538,29.24,29.236
288.7488,29.24,29.236
288.9631,29.22,29.225
289.1738,29.23,29.225
289.3839,29.22,29.22
289.5946,29.22,29.22
289.8049,29.21,29.21
290.0185,29.2,29.208166666666667
290.2283,29.21,29.208166666666667
290.4416,29.189,29.208166666666667
290.6517,29.22,29.208166666666667
290.8623,29.22,29.208166666666667
291.0726,29.21,29.208166666666667
291.2862,29.2,29.205
291.496,29.21,29.205
291.7093,29.189,29.194499999999998
291.9198,29.2,29.194499999999998
292.1315,29.189,29.189
292.3429,29.179,29.1832
292.5543,29.179,29.1832
292.7659,29.169,29.1832
292.9763,29.2,29.1832
293.1881,29.189,29.1832
293.3994,29.179,29.179
293.6108,29.179,29.179
293.8224,29.169,29.169
294.0334,29.169,29.169
294.2445,29.169,29.169
294.4557,29.159,29.159
294.6667,29.159,29.159
294.8773,29.149,29.155666666666665
295.0921,29.129,29.155666666666665
295.3031,29.169,29.155666666666665
295.5141,29.169,29.155666666666665
295.7254,29.159,29.155666666666665
295.9364,29.159,29.155666666666665
296.147,29.149,29.149
296.3617,29.129,29.134
296.5725,29.139,29.134
296.7872,29.119,29.12566666666667
296.9982,29.129,29.12566666666667
297.2087,29.129,29.12566666666667
297.423,29.109,29.125
297.6338,29.139,29.125
297.8484,29.119,29.125
298.0595,29.129,29.125
298.27,29.129,29.125
298.4842,29.109,29.109
298.6982,29.099,29.104
298.9086,29.109,29.104
299.1225,29.099,29.104
299.3326,29.109,29.104
299.5429,29.099,29.100666666666665
299.7531,29.089,29.100666666666665
299.9671,29.099,29.100666666666665
300.1774,29.109,29.100666666666665
300.3914,29.099,29.100666666666665
300.6014,29.109,29.100666666666665
300.8117,29.099,29.099
301.0219,29.089,29.089
301.2321,29.089,29.089
301.4424,29.089,29.089
301.6561,29.069,29.081
301.866,29.079,29.081
302.0758,29.079,29.081
302.286,29.089,29.081
302.4962,29.089,29.081
302.71,29.069,29.075666666666667
302.9199,29.079,29.075666666666667
303.1297,29.079,29.075666666666667
303.339,29.069,29.069
303.5485,29.069,29.069
303.758,29.059,29.059
303.9713,29.049,29.058999999999997
304.1811,29.059,29.058999999999997
304.3907,29.049,29.058999999999997
304.6,29.069,29.058999999999997
304.8095,29.069,29.058999999999997
305.019,29.059,29.058999999999997
305.2323,29.049,29.054000000000002
305.4421,29.059,29.054000000000002
305.6517,29.049,29.049
305.8614,29.049,29.049
306.0709,29.039,29.039
306.2805,29.039,29.039
306.4895,29.029,29.037
306.6985,29.029,29.037
306.9082,29.049,29.037
307.1177,29.039,29.037
307.3273,29.039,29.037
307.5363,29.029,29.029
307.7453,29.029,29.029
307.9581,29.009,29.015666666666664
308.1667,29.019,29.015666666666664
308.3757,29.019,29.015666666666664
308.5848,29.009,29.012333333333334
308.7933,29.009,29.012333333333334
309.0019,29.009,29.012333333333334
309.2147,29.009,29.012333333333334
309.4234,29.019,29.012333333333334
309.6323,29.019,29.012333333333334
309.8414,29.009,29.009
310.05,29.009,29.009
310.2585,29.009,29.009
310.4673,28.999,28.999
310.6761,28.999,28.999
310.8848,28.989,28.991000000000003
311.0935,28.989,28.991000000000003
311.3019,28.979,28.991000000000003
311.5107,28.999,28.991000000000003
311.7194,28.999,28.991000000000003
311.9281,28.989,28.989
312.1368,28.989,28.989
312.3452,28.979,28.979
312.5538,28.979,28.979
312.7622,28.979,28.979
312.9708,28.969,28.969
313.1785,28.969,28.969
313.3868,28.959,28.967166666666667
313.5973,28.948,28.967166666666667
313.8059,28.979,28.967166666666667
314.0143,28.979,28.967166666666667
314.2228,28.969,28.967166666666667
314.4306,28.969,28.967166666666667
314.6388,28.959,28.959
314.8493,28.948,28.947999999999997
315.0572,28.948,28.947999999999997
315.2653,28.948,28.947999999999997
315.4731,28.938,28.942
315.6812,28.938,28.942
315.889,28.938,28.942
316.0969,28.948,28.942
316.3051,28.948,28.942
316.5129,28.938,28.938
316.721,28.938,28.938
316.9288,28.938,28.938
317.1368,28.928,28.928
317.3448,28.928,28.928
317.5524,28.918,28.918
317.7637,28.908,28.914666666666665
317.9743,28.898,28.914666666666665
318.1817,28.908,28.914666666666665
318.3897,28.928,28.914666666666665
318.5977,28.928,28.914666666666665
318.8053,28.918,28.914666666666665
319.0166,28.908,28.908
319.2272,28.898,28.903
319.4346,28.908,28.903
319.6446,28.888,28.888
319.8552,28.888,28.888
320.0655,28.878,28.877999999999997
320.2754,28.878,28.877999999999997
320.4892,28.858,28.877999999999997
320.6992,28.888,28.877999999999997
320.9098,28.888,28.877999999999997
321.1201,28.878,28.877999999999997
321.3301,28.878,28.877999999999997
321.5438,28.858,28.861333333333334
321.7578,28.858,28.861333333333334
321.9677,28.868,28.861333333333334
322.1811,28.848,28.854666666666663
322.3912,28.858,28.854666666666663
322.6007,28.848,28.854666666666663
322.8105,28.848,28.854666666666663
323.0245,28.858,28.854666666666663
323.2344,28.868,28.854666666666663
323.4478,28.848,28.853
323.6579,28.858,28.853
323.8674,28.848,28.848
324.0772,28.848,28.848
324.287,28.848,28.848
324.4964,28.838,28.838
324.7097,28.828,28.833
324.919,28.828,28.833
325.1287,28.828,28.833
325.3383,28.828,28.833
325.548,28.848,28.833
325.7575,28.838,28.833
325.9707,28.828,28.828
326.1801,28.828,28.828
326.3897,28.828,28.828
326.5993,28.828,28.828
326.8084,28.818,28.818
327.0181,28.808,28.808
327.2276,28.808,28.808
327.437,28.798,28.806
327.6461,28.798,28.806
327.8552,28.818,28.806
328.0649,28.808,28.806
328.2744,28.808,28.806
328.4838,28.798,28.798
328.6929,28.798,28.798
328.9021,28.798,28.798
329.1117,28.788,28.788
329.3207,28.788,28.788
329.5295,28.788,28.788
329.7383,28.778,28.78633333333333
329.9473,28.778,28.78633333333333
330.1564,28.798,28.78633333333333
330.366,28.788,28.78633333333333
330.5751,28.788,28.78633333333333
330.7839,28.788,28.78633333333333
330.9926,28.778,28.778
331.2016,28.778,28.778
331.4144,28.758,28.764666666666667
331.6233,28.768,28.764666666666667
331.8317,28.768,28.764666666666667
332.0403,28.758,28.762
332.2492,28.758,28.762
332.4619,28.758,28.762
332.6708,28.768,28.762
332.8792,28.768,28.762
333.0878,28.758,28.758
333.2967,28.758,28.758
333.5055,28.748,28.748
333.7142,28.748,28.748
333.9265,28.728,28.739666666666665
334.1353,28.748,28.739666666666665
334.3443,28.738,28.739666666666665
334.5542,28.728,28.739666666666665
334.763,28.748,28.739666666666665
334.9718,28.748,28.739666666666665
335.184,28.728,28.738
335.3928,28.748,28.738
335.6018,28.738,28.738
335.8117,28.728,28.727999999999998
336.0201,28.728,28.727999999999998
336.2284,28.728,28.727999999999998
336.4367,28.717,28.7194
336.645,28.717,28.7194
336.8535,28.707,28.7194
337.0619,28.728,28.7194
337.2703,28.728,28.7194
337.4786,28.717,28.717
337.6869,28.717,28.717
337.8953,28.707,28.707
338.1038,28.707,28.707
338.3125,28.697,28.697
338.5206,28.697,28.697
338.732,28.677,28.691999999999997
338.9399,28.697,28.691999999999997
339.1513,28.677,28.691999999999997
339.3598,28.707,28.691999999999997
339.5684,28.697,28.691999999999997
339.7766,28.697,28.691999999999997
339.988,28.677,28.686999999999998
340.1959,28.697,28.686999999999998
340.4072,28.677,28.677
340.6183,28.667,28.673666666666666
340.8257,28.677,28.673666666666666
341.0338,28.677,28.673666666666666
341.2414,28.667,28.671000000000003
341.4491,28.667,28.671000000000003
341.6601,28.667,28.671000000000003
341.8676,28.677,28.671000000000003
342.0756,28.677,28.671000000000003
342.2833,28.667,28.667
342.491,28.667,28.667
342.6989,28.667,28.667
342.9063,28.657,28.657
343.1136,28.657,28.657
343.3214,28.647,28.651999999999997
343.5289,28.647,28.651999999999997
343.7359,28.637,28.651999999999997
343.9438,28.667,28.651999999999997
344.1511,28.657,28.651999999999997
344.3585,28.657,28.651999999999997
344.5663,28.647,28.647
344.7738,28.647,28.647
344.9807,28.637,28.637
345.1879,28.637,28.637
345.3953,28.627,28.627
345.606,28.617,28.623
345.8131,28.627,28.623
346.024,28.607,28.623
346.2312,28.637,28.623
346.4385,28.627,28.623
346.6492,28.617,28.622
346.8563,28.627,28.622
347.0672,28.607,28.612000000000002
347.2743,28.617,28.612000000000002
347.4845,28.597,28.603666666666665
347.6912,28.607,28.603666666666665
347.898,28.607,28.603666666666665
348.1046,28.597,28.603666666666665
348.3115,28.597,28.603666666666665
348.5186,28.617,28.603666666666665
348.7288,28.597,28.603666666666665
348.9356,28.607,28.603666666666665
349.1423,28.607,28.603666666666665
349.349,28.597,28.597
349.5559,28.597,28.597
349.7622,28.587,28.587
349.9685,28.587,28.587
350.1788,28.567,28.579
350.3845,28.577,28.579
350.5905,28.577,28.579
350.7968,28.587,28.579
351.0032,28.587,28.579
351.2135,28.567,28.573666666666668
351.4192,28.577,28.573666666666668
351.6252,28.577,28.573666666666668
351.8349,28.557,28.557
352.0448,28.547,28.55366666666667
352.2504,28.557,28.55366666666667
352.4565,28.557,28.55366666666667
352.6625,28.547,28.552000000000003
352.8688,28.547,28.552000000000003
353.0785,28.557,28.552000000000003
353.2884,28.547,28.552000000000003
353.494,28.557,28.552000000000003
353.7001,28.557,28.552000000000003
353.9062,28.547,28.547
354.1125,28.547,28.547
354.3179,28.537,28.537
354.5249,28.537,28.537
354.7326,28.527,28.527
354.9402,28.517,28.526999999999997
355.1478,28.517,28.526999999999997
355.3533,28.537,28.526999999999997
355.5603,28.537,28.526999999999997
355.768,28.527,28.526999999999997
355.9756,28.517,28.517
356.1832,28.517,28.517
356.39,28.517,28.517
356.5968,28.507,28.507
356.8041,28.507,28.507
357.0111,28.497,28.498333333333335
357.2215,28.476,28.498333333333335
357.4281,28.486,28.498333333333335
357.6349,28.517,28.498333333333335
357.8417,28.507,28.498333333333335
358.049,28.507,28.498333333333335
358.2559,28.497,28.497
358.4663,28.476,28.481
358.673,28.486,28.481
358.8798,28.476,28.476
359.0906,28.466,28.471
359.2974,28.476,28.471
359.5039,28.466,28.46766666666667
359.7101,28.466,28.46766666666667
359.9165,28.456,28.46766666666667
360.1233,28.476,28.46766666666667
360.3342,28.466,28.46766666666667
360.541,28.476,28.46766666666667
360.7475,28.466,28.466
360.9537,28.466,28.466
361.1601,28.456,28.456
361.367,28.456,28.456
361.5733,28.446,28.446
361.7799,28.446,28.446
361.9864,28.436,28.441
362.1927,28.436,28.441
362.3986,28.426,28.441
362.6055,28.456,28.441
362.8119,28.446,28.441
363.0184,28.446,28.441
363.225,28.436,28.436
363.4312,28.436,28.436
363.6371,28.426,28.426
363.8431,28.426,28.426
364.049,28.426,28.426
364.2549,28.416,28.416
364.4619,28.406,28.41433333333333
364.6677,28.406,28.41433333333333
364.8735,28.406,28.41433333333333
365.0794,28.426,28.41433333333333
365.2854,28.426,28.41433333333333
365.4912,28.416,28.41433333333333
365.6983,28.406,28.406
365.9041,28.406,28.405999999999995
366.1099,28.406,28.405999999999995
366.3156,28.406,28.405999999999995
366.5214,28.396,28.396
366.7273,28.396,28.396
366.9332,28.386,28.394
367.1386,28.386,28.394
367.3444,28.406,28.394
367.5501,28.396,28.394
367.7561,28.396,28.394
367.9619,28.386,28.386
368.1673,28.386,28.386
368.3727,28.386,28.386
368.5778,28.376,28.376
368.7831,28.376,28.376
368.9883,28.366,28.36766666666667
369.197,28.346,28.36766666666667
369.4021,28.356,28.36766666666667
369.6075,28.386,28.36766666666667
369.8126,28.376,28.36766666666667
370.0179,28.376,28.36766666666667
370.2231,28.366,28.366
370.4318,28.346,28.352666666666668
370.637,28.356,28.352666666666668
370.8419,28.356,28.352666666666668
371.0465,28.346,28.346
371.2513,28.346,28.346
371.4598,28.326,28.342000000000002
371.6646,28.336,28.342000000000002
371.8695,28.356,28.342000000000002
372.0741,28.346,28.342000000000002
372.2789,28.346,28.342000000000002
372.4874,28.326,28.332666666666665
372.6922,28.336,28.332666666666665
372.8965,28.336,28.332666666666665
373.1046,28.306,28.317666666666668
373.309,28.326,28.317666666666668
373.5131,28.316,28.317666666666668
373.7178,28.316,28.317666666666668
373.9223,28.306,28.317666666666668
374.1266,28.336,28.317666666666668
374.3347,28.306,28.316000000000003
374.5391,28.326,28.316000000000003
374.7432,28.316,28.316
374.9479,28.316,28.316
375.1524,28.306,28.306
375.3562,28.306,28.306
375.5604,28.296,28.296
375.7649,28.296,28.296
375.9689,28.296,28.296
376.173,28.286,28.296
376.3768,28.306,28.296
